,date,andhra pradesh,arunachal pradesh,assam,bihar,chandigarh,chhattisgarh,dd,delhi,dnh,dvc,essar steel,goa,gujarat,haryana,hp,j&k,jharkhand,karnataka,kerala,maharashtra,manipur,meghalaya,mizoram,mp,nagaland,odisha,pondy,punjab,rajasthan,sikkim,tamil nadu,telangana,tripura,up,uttarakhand,west bengal
1342,2017-05-21,160.5,1.8,23.9,82.7,4.9,81.8,6.6,98.0,16.4,62.5,9.6,9.8,312.1,135.5,23.9,37.5,22.8,156.4,74.5,463.7,2.4,3.6,1.2,178.6,2.4,79.2,7.6,150.3,179.8,0.7,290.0,141.2,4.0,346.0,34.9,131.9
1343,2017-05-22,161.4,1.9,23.6,76.9,5.4,83.1,6.9,93.1,17.1,63.9,10.4,10.1,308.6,130.8,25.6,35.1,22.6,175.1,67.3,483.1,2.4,3.9,1.3,178.1,2.4,85.8,8.0,147.9,172.5,1.2,310.9,144.2,4.7,337.3,38.0,146.9
1344,2017-05-23,162.4,1.9,26.3,76.6,5.7,83.7,7.2,97.9,16.9,60.9,10.2,9.9,325.0,139.8,26.6,37.8,22.2,171.6,68.7,483.2,2.4,3.6,1.3,182.9,2.4,86.2,7.6,155.9,199.0,0.8,304.0,150.3,4.5,350.5,39.6,146.1
1345,2017-05-24,162.6,2.0,26.1,77.9,6.0,83.9,7.3,110.3,17.2,62.2,10.4,10.5,333.1,148.0,27.4,37.6,23.1,167.2,70.8,490.4,2.3,3.6,1.4,183.6,1.9,88.7,7.8,161.6,194.7,1.0,314.7,152.2,4.8,371.1,41.1,152.2
1346,2017-05-25,166.6,2.0,24.9,78.1,6.3,82.5,7.2,116.0,17.1,65.1,9.5,10.3,341.6,156.2,27.5,25.0,23.3,175.2,71.6,481.0,2.4,3.6,1.4,181.1,2.0,86.9,8.0,167.4,200.0,0.9,314.4,153.9,4.8,387.3,42.1,157.1
1347,2017-05-26,161.5,1.9,25.5,65.7,6.8,82.7,7.3,122.2,17.1,63.0,9.5,10.4,346.1,157.9,26.4,39.9,20.8,175.7,71.9,476.1,2.5,3.7,1.4,182.0,2.5,87.6,7.8,174.8,219.4,0.7,305.0,151.8,4.8,368.2,38.3,149.0
1348,2017-05-27,146.5,2.0,27.9,56.4,6.1,72.7,5.8,116.8,17.3,62.6,10.0,10.2,339.7,158.9,26.6,38.9,21.7,150.0,71.4,469.9,2.3,4.3,1.4,178.4,2.3,83.3,7.8,175.0,221.7,1.3,302.6,138.6,4.7,315.6,35.3,145.0
1349,2017-05-28,150.3,2.1,27.4,67.0,5.4,59.7,6.8,104.4,17.1,63.4,10.6,8.2,323.8,141.8,24.4,35.4,21.7,143.7,64.6,450.8,2.2,4.4,1.2,161.4,2.2,79.3,7.4,159.0,216.5,1.1,292.9,132.6,4.3,332.8,35.4,141.1
1350,2017-05-29,153.8,2.0,27.7,71.2,5.6,69.9,7.2,103.9,14.4,62.8,10.5,10.6,330.8,122.4,25.0,34.7,19.9,160.5,65.7,465.7,2.3,4.1,1.3,153.3,2.4,83.7,7.7,146.9,182.3,1.1,306.3,134.9,5.2,306.1,36.0,141.6
1351,2017-05-30,156.2,1.9,22.0,71.1,5.9,71.9,7.2,106.4,16.1,61.0,10.4,9.0,335.9,142.1,26.8,33.0,20.2,163.1,65.8,458.6,1.9,3.4,0.8,154.2,2.1,83.3,8.0,161.4,201.8,1.3,317.6,141.1,2.8,328.6,39.0,145.4
1352,2017-05-31,161.3,1.5,22.5,80.0,5.2,75.3,7.3,101.9,16.3,65.1,7.5,8.7,339.1,132.4,24.2,28.0,22.3,175.2,64.8,471.3,1.7,3.1,0.9,156.8,2.1,85.2,8.0,135.3,186.1,1.9,326.3,145.5,3.1,349.6,37.4,128.6
1353,2017-06-01,165.2,1.8,24.6,79.9,5.5,76.9,7.0,103.9,16.0,65.5,7.4,10.3,336.1,138.4,25.9,37.3,21.3,183.9,64.1,460.3,2.2,3.4,1.1,159.3,2.0,79.9,7.9,146.2,172.2,1.2,322.6,148.4,3.3,354.9,39.4,140.3
1356,2017-06-04,156.1,1.5,23.9,82.1,5.5,78.6,6.7,114.3,16.3,68.4,9.2,8.3,313.0,147.7,24.8,38.4,25.4,170.6,59.0,403.3,1.6,4.0,1.1,168.2,2.0,79.5,7.0,161.9,209.2,0.9,296.5,134.8,3.6,375.2,42.3,144.4
1358,2017-06-06,144.0,2.0,28.5,75.2,7.1,76.5,7.3,133.9,17.2,63.0,8.3,9.0,337.8,165.3,27.3,30.8,21.9,179.3,63.2,436.9,2.0,4.0,1.3,149.4,2.4,73.6,7.7,177.0,226.0,1.1,315.6,133.4,4.2,369.1,41.2,148.4
1359,2017-06-07,130.0,2.0,29.3,73.6,5.2,76.4,7.4,117.2,17.2,63.3,9.2,8.9,335.3,139.5,20.4,27.5,24.1,164.3,63.0,421.2,2.3,4.0,1.3,148.7,2.5,78.1,7.0,130.2,218.7,1.0,294.0,131.3,4.9,334.7,30.7,146.7
1360,2017-06-08,118.7,1.8,31.4,72.3,6.3,78.6,7.2,112.5,16.4,64.5,7.4,8.7,330.8,144.9,26.1,34.6,23.6,166.3,63.9,409.7,2.3,3.7,1.1,149.6,2.2,79.2,7.4,141.8,196.2,1.0,301.4,121.3,4.6,357.1,38.6,151.1
1361,2017-06-09,124.6,1.9,29.7,75.9,5.4,81.0,7.1,113.2,17.1,64.4,6.1,8.8,322.7,149.7,25.8,36.0,23.8,166.8,64.0,404.2,2.1,3.9,1.1,151.9,1.8,77.9,7.4,138.3,187.3,1.1,306.5,127.3,4.6,362.4,38.1,145.0
1362,2017-06-10,127.8,1.9,30.7,77.4,5.2,72.3,6.7,109.6,16.0,66.5,6.7,8.4,282.2,145.6,26.3,37.6,25.1,159.8,60.3,391.5,2.1,3.8,1.3,153.1,1.9,74.0,7.6,137.7,197.3,1.0,306.8,124.8,5.1,369.6,39.0,149.0
1363,2017-06-11,145.4,1.7,28.4,82.1,4.6,74.6,6.4,99.8,16.9,65.4,7.0,7.4,291.0,117.9,24.1,36.8,25.6,145.6,55.0,377.2,1.9,3.5,1.1,147.8,1.9,71.6,6.9,124.1,185.4,1.0,287.9,118.8,4.8,359.8,35.8,140.4
1364,2017-06-12,151.5,2.0,25.7,82.5,6.2,71.3,6.9,113.1,17.1,66.4,6.8,8.5,310.7,152.7,26.5,38.7,24.7,150.0,60.6,388.9,1.9,4.6,1.0,154.9,1.9,74.0,7.6,153.9,197.2,0.9,308.7,118.9,3.2,369.0,40.0,133.7
1366,2017-06-14,152.8,1.9,25.4,83.5,6.1,81.9,7.2,119.3,17.3,65.4,6.8,9.4,326.5,161.5,26.3,38.4,24.9,168.7,65.0,403.0,2.1,4.4,1.0,156.9,2.2,74.8,7.2,175.7,203.2,0.9,320.1,125.0,3.8,379.0,42.9,145.9
1367,2017-06-15,151.9,2.0,28.9,74.6,5.9,75.2,7.3,118.1,17.4,65.4,6.6,8.8,336.4,165.7,26.3,38.0,23.0,169.6,67.3,397.0,2.1,4.9,1.2,158.8,2.0,69.4,7.4,207.2,186.2,1.1,313.5,123.2,4.1,367.2,43.2,145.9
1368,2017-06-16,139.8,2.0,27.7,76.8,5.8,73.4,7.3,106.5,16.7,65.3,9.1,8.9,338.4,143.4,26.2,41.6,21.6,164.6,67.8,384.8,2.0,4.9,1.1,156.1,1.9,71.2,7.6,213.9,201.0,1.2,316.2,120.4,4.3,358.4,40.1,141.1
1369,2017-06-17,142.7,2.0,23.9,78.4,5.6,76.5,7.3,99.3,17.1,66.3,8.9,9.1,336.3,156.7,26.2,40.7,22.1,158.9,67.9,397.2,2.1,4.9,1.2,155.5,2.1,81.0,7.8,220.0,203.5,1.3,303.9,123.3,3.9,361.7,41.7,146.2
1370,2017-06-18,145.6,2.0,23.6,84.1,5.3,79.1,6.8,99.3,17.1,65.4,8.1,8.3,322.5,149.3,24.5,41.6,23.9,150.1,63.0,397.2,1.9,4.7,1.1,156.9,1.9,80.9,7.2,217.5,200.8,0.9,295.1,121.6,4.3,383.9,39.6,145.0
1371,2017-06-19,144.5,2.0,24.5,75.5,5.6,76.0,7.0,109.7,16.8,64.1,9.8,8.5,335.1,147.6,25.4,39.8,21.9,161.1,68.6,420.0,2.0,4.4,1.1,158.8,1.8,81.5,7.6,194.8,205.2,1.1,311.1,117.2,4.4,369.5,40.7,143.0
1372,2017-06-20,144.1,2.0,27.1,69.8,5.1,75.5,7.2,95.9,17.2,60.8,10.1,8.5,333.2,139.0,26.6,40.3,18.8,165.2,69.3,426.8,1.9,4.6,1.2,158.0,2.0,78.5,7.4,164.2,210.2,1.0,299.3,123.8,5.8,339.3,40.5,116.4
1373,2017-06-21,146.0,2.5,27.9,72.3,5.0,71.8,7.3,96.5,17.2,61.5,4.5,9.3,325.8,149.0,26.7,34.8,19.2,168.9,67.1,430.4,2.1,4.4,1.3,156.6,2.6,69.9,7.2,175.0,176.6,0.9,301.2,131.3,4.1,340.1,40.2,139.0
1374,2017-06-22,151.5,1.7,29.8,76.0,5.8,70.0,7.2,100.1,18.1,62.8,3.1,9.2,328.1,162.0,26.3,41.4,21.2,172.5,66.5,420.7,2.0,4.6,1.3,151.0,2.1,74.0,7.6,186.1,167.8,0.8,308.8,133.3,4.2,351.8,39.2,143.0
1375,2017-06-23,148.3,1.9,30.2,77.3,5.5,72.7,7.2,105.1,16.5,64.6,2.7,9.6,323.2,172.1,26.1,42.5,22.6,171.2,64.9,413.3,2.5,4.6,1.2,154.8,2.2,76.2,7.8,198.1,176.3,1.1,307.0,128.8,4.3,372.5,42.5,143.9
1376,2017-06-24,140.2,1.8,28.3,79.9,5.6,75.0,6.2,108.9,16.4,64.6,2.5,9.2,303.3,180.9,27.2,42.4,22.0,164.2,60.9,408.3,2.4,4.5,1.3,156.8,2.4,73.2,7.5,224.6,183.2,1.5,292.7,129.2,4.4,377.0,44.2,139.9
1377,2017-06-25,133.3,2.0,28.3,79.7,5.6,66.2,5.9,109.9,15.0,66.0,3.0,9.2,280.3,173.3,26.0,42.8,21.5,146.5,54.8,380.3,2.4,4.8,1.3,152.7,2.5,70.7,6.8,231.0,195.3,0.9,277.6,128.3,4.7,379.7,43.0,136.5
1378,2017-06-26,134.7,2.1,29.8,84.0,6.0,70.5,6.4,118.2,16.4,65.1,1.8,8.8,281.0,181.0,27.0,44.2,22.8,150.4,55.0,380.9,2.4,4.8,1.1,149.9,2.4,75.0,7.0,236.8,197.5,1.2,285.7,127.9,4.3,384.5,39.1,137.0
1379,2017-06-27,138.7,1.9,29.1,82.9,6.2,71.6,6.7,126.5,16.7,64.8,8.4,8.8,279.2,191.5,27.6,40.4,22.2,155.2,54.8,373.4,2.3,4.8,1.2,145.8,2.3,75.0,7.2,240.7,184.5,1.0,297.6,126.9,4.4,370.0,41.1,146.4
1380,2017-06-28,142.3,2.1,30.3,80.9,5.4,71.1,6.6,113.0,16.6,66.3,9.5,8.2,272.5,141.5,26.1,38.9,22.8,155.4,59.4,370.4,2.1,5.3,1.5,141.4,2.4,72.4,7.4,194.7,160.1,1.0,300.1,129.0,4.5,369.4,37.8,151.6
1381,2017-06-29,145.1,2.1,29.3,82.3,5.0,73.6,6.5,99.2,16.5,61.7,10.5,8.6,259.4,119.4,21.0,30.6,22.3,167.3,62.1,374.6,2.0,4.5,1.3,143.0,2.1,77.7,7.4,141.0,151.8,1.2,308.8,133.0,4.4,325.3,34.0,154.4
1382,2017-06-30,150.4,2.3,28.9,81.7,5.1,71.9,6.4,98.2,15.8,59.4,11.5,9.2,243.6,125.3,24.0,34.8,23.0,170.7,62.8,375.2,2.1,4.8,1.2,140.2,2.0,75.0,7.5,151.7,157.6,1.1,316.8,139.2,4.2,336.5,33.8,151.8
1383,2017-07-01,145.7,2.0,28.5,69.5,5.3,70.5,6.0,97.4,15.2,62.5,9.0,8.4,226.4,133.2,24.3,38.7,23.1,166.5,60.9,370.9,2.3,4.1,1.3,143.4,2.1,76.1,7.5,183.0,153.6,1.0,305.5,138.4,4.2,336.6,35.7,157.4
1384,2017-07-02,143.8,1.7,26.6,68.3,5.0,71.4,5.7,90.4,15.1,59.3,9.7,7.9,218.8,134.5,23.8,38.3,19.0,159.4,55.3,355.6,1.9,4.8,1.2,137.9,1.9,76.8,6.9,204.8,149.5,1.7,289.3,137.1,3.7,304.4,32.5,136.6
1385,2017-07-03,151.9,1.9,26.7,72.8,6.1,71.6,6.2,104.2,15.2,60.6,9.5,8.4,234.9,158.5,25.5,37.8,21.1,173.7,60.3,379.5,2.0,3.6,1.3,133.7,2.0,81.2,7.3,211.9,152.8,1.1,303.5,143.2,3.4,326.6,37.3,142.2
1386,2017-07-04,149.9,1.8,26.9,66.1,6.3,73.0,6.4,113.7,15.7,59.6,9.3,8.5,243.5,176.5,26.3,37.6,20.7,173.9,63.0,391.8,2.0,4.7,1.2,132.5,1.9,76.9,6.8,220.4,158.5,1.1,316.9,147.6,4.3,322.5,36.9,143.6
1387,2017-07-05,159.1,1.7,29.0,66.8,6.4,73.0,6.7,120.6,16.0,60.8,9.3,8.6,249.6,177.9,26.7,36.6,20.6,176.7,64.5,398.6,1.8,5.5,1.2,136.6,1.9,83.7,7.1,219.9,175.0,1.1,310.5,147.6,4.0,297.9,37.7,146.4
1388,2017-07-06,156.5,2.0,28.9,70.8,5.7,74.3,6.7,112.5,16.3,62.2,9.4,8.7,264.4,189.1,26.3,35.2,20.5,178.8,63.7,403.9,2.0,6.0,1.3,148.6,1.9,86.3,7.6,208.8,185.4,1.1,312.4,147.4,3.7,300.8,35.2,139.7
1389,2017-07-07,153.4,2.4,31.4,72.3,6.0,80.3,6.7,111.7,16.2,63.2,8.6,9.5,268.5,181.5,26.6,33.8,22.0,182.3,63.7,409.5,2.0,6.0,1.3,156.0,2.1,82.6,7.6,213.5,196.8,1.1,304.2,147.6,2.6,315.5,36.7,142.8
1390,2017-07-08,148.7,2.1,29.4,78.8,6.0,84.3,6.7,107.8,16.3,64.1,8.2,9.0,265.8,184.4,27.6,38.0,23.2,181.1,62.9,425.5,1.9,4.5,1.3,163.0,2.0,77.5,6.8,237.6,199.9,1.1,301.1,145.4,4.1,344.8,36.9,145.2
1391,2017-07-09,152.5,1.9,27.0,74.2,5.8,83.4,6.0,111.5,16.2,64.1,8.6,9.0,253.7,183.8,25.5,38.1,23.3,172.6,58.7,420.6,2.0,4.4,1.2,157.8,1.9,75.0,6.9,245.1,204.3,0.9,273.4,145.4,4.2,356.9,39.9,137.3
1392,2017-07-10,154.2,1.5,23.8,60.3,6.8,77.6,6.5,122.0,16.4,65.3,11.1,9.0,268.3,196.4,26.1,41.3,23.3,184.8,62.9,436.3,1.8,4.1,1.2,155.3,1.5,80.4,7.4,261.8,190.7,1.0,290.6,150.9,4.1,328.9,37.9,145.2
1393,2017-07-11,151.9,1.8,24.6,62.9,6.1,78.2,6.9,117.1,16.5,64.8,11.4,8.4,263.4,190.9,26.3,37.0,21.0,184.2,62.4,432.8,2.0,4.1,1.3,154.1,1.8,81.2,6.9,247.6,214.5,1.6,300.6,150.3,4.5,309.1,36.7,136.9
1394,2017-07-12,146.9,1.9,28.4,67.7,6.0,77.6,6.8,107.1,16.4,64.8,10.7,8.4,259.3,178.5,26.3,38.7,21.3,179.4,64.4,426.6,2.1,4.0,1.3,149.1,1.9,77.7,6.9,201.2,210.0,0.9,294.8,151.8,4.1,309.5,34.5,139.8
1395,2017-07-13,145.4,1.9,30.6,72.7,5.6,86.0,6.8,109.2,16.3,62.5,11.0,8.4,263.7,184.7,26.3,42.8,21.7,176.5,62.6,405.1,1.9,4.2,1.3,134.9,2.0,76.6,7.0,208.0,193.6,1.2,293.0,148.4,3.9,335.4,38.1,142.5
1396,2017-07-14,139.7,1.9,29.5,78.7,6.0,83.1,6.9,114.3,15.7,64.4,10.4,8.4,248.6,193.8,27.1,39.1,23.6,174.4,62.5,381.2,2.0,4.5,1.2,142.0,1.9,79.0,7.2,232.1,179.2,1.0,295.8,144.9,4.4,363.2,39.6,146.4
1397,2017-07-15,142.5,2.3,30.7,82.4,6.5,80.4,6.9,111.6,15.3,67.1,11.6,9.4,228.1,197.4,27.0,38.9,22.9,169.2,63.3,378.3,2.0,4.5,1.2,148.5,2.3,78.6,7.2,235.7,185.8,1.0,289.6,146.2,5.1,369.3,39.9,145.0
1398,2017-07-16,133.1,2.2,29.4,81.6,5.3,77.3,6.3,101.0,15.6,66.7,10.6,8.0,215.4,188.2,25.6,36.4,23.9,154.6,58.3,367.3,1.7,3.8,1.2,147.7,1.9,80.4,6.7,241.3,180.7,0.8,277.6,139.4,4.2,370.3,36.7,140.5
1399,2017-07-17,136.7,1.5,28.0,84.3,7.2,74.4,6.6,112.1,16.2,66.4,10.3,8.0,230.7,193.1,27.1,36.0,22.4,169.2,64.3,374.7,1.8,4.2,1.2,153.9,1.8,80.8,7.2,239.3,189.0,1.0,291.6,138.7,4.8,366.6,37.7,153.5
1400,2017-07-18,131.6,1.8,32.4,81.4,6.4,70.0,6.6,114.5,16.1,65.5,10.7,8.0,238.8,191.5,25.6,36.6,23.5,167.6,62.2,374.1,1.6,3.7,1.2,154.8,1.9,80.8,7.4,224.8,183.7,1.3,295.8,141.0,4.5,356.1,35.8,159.4
1401,2017-07-19,133.4,1.8,27.1,75.4,6.7,73.9,6.9,121.9,16.4,65.2,10.6,7.6,244.0,200.3,23.2,37.2,23.6,158.6,59.8,370.4,1.9,4.2,1.3,152.6,1.9,80.6,7.0,237.8,184.9,1.6,300.8,139.8,3.9,360.0,36.8,154.5
1402,2017-07-20,139.3,1.9,28.3,75.2,6.4,75.1,7.0,114.6,16.6,62.4,9.6,8.3,248.1,185.7,26.2,39.2,21.1,154.3,58.5,362.5,1.9,4.3,1.3,148.4,1.8,77.1,7.4,235.1,184.2,1.0,302.8,147.9,3.7,366.8,34.6,148.0
1403,2017-07-21,155.6,2.0,29.9,73.6,6.4,78.9,7.0,116.4,16.6,66.0,10.8,8.3,247.6,195.4,27.7,39.9,22.8,163.9,60.2,355.8,1.9,4.6,1.3,144.3,1.8,80.1,7.6,238.7,179.0,1.3,315.3,164.6,3.9,362.6,38.1,143.1
1404,2017-07-22,159.6,2.1,30.6,77.5,5.9,81.5,6.9,109.2,16.6,62.6,10.1,8.3,229.0,192.9,27.1,39.3,21.7,167.1,62.4,357.3,1.9,4.7,1.4,141.3,2.1,80.7,7.5,242.6,169.6,2.0,315.1,169.5,3.8,344.5,39.6,135.4
1405,2017-07-23,162.6,2.0,26.0,75.7,6.4,79.0,6.3,99.5,16.1,62.6,9.8,8.0,212.0,177.0,25.1,38.0,20.9,162.2,59.1,352.4,1.9,4.6,1.3,138.2,2.1,74.9,7.2,236.1,154.4,1.8,303.1,173.9,3.5,349.4,37.6,125.9
1406,2017-07-24,165.3,2.0,25.6,73.2,6.0,78.8,6.8,104.9,16.6,58.9,9.6,8.1,213.0,178.4,26.3,37.0,21.0,176.3,64.8,369.7,1.9,4.4,1.4,140.5,2.3,72.9,7.5,228.4,155.0,1.8,319.3,179.0,3.5,336.7,39.0,117.2
1408,2017-07-26,166.6,2.0,30.2,56.9,6.3,80.8,7.1,107.3,16.9,55.2,9.2,8.1,223.7,190.9,26.8,37.1,21.1,190.0,66.7,389.7,2.1,4.5,1.3,142.9,2.2,74.5,7.5,253.8,168.0,0.4,330.5,185.4,3.8,337.3,39.9,131.2
1409,2017-07-27,169.5,2.0,29.8,73.1,6.3,78.5,7.0,111.9,16.9,59.3,9.9,8.7,220.5,197.2,27.5,38.0,19.2,192.3,66.5,389.0,2.3,4.7,1.3,140.0,2.3,73.8,7.6,247.5,181.3,0.9,328.3,186.9,4.1,324.4,40.1,143.7
1410,2017-07-28,169.2,2.0,31.5,78.2,5.7,80.2,7.0,113.5,16.3,62.3,10.0,8.7,227.0,201.9,27.5,43.6,21.8,192.4,66.0,382.1,2.2,4.6,1.2,136.0,2.3,77.4,7.2,243.9,182.6,1.2,318.7,186.6,4.1,347.0,41.3,153.3
1411,2017-07-29,168.6,2.1,30.4,78.1,6.4,84.7,6.9,108.3,16.8,61.2,10.5,8.3,232.5,200.4,27.2,37.8,23.5,189.3,66.2,390.7,2.0,4.8,1.3,144.7,2.2,81.8,7.0,239.2,166.5,1.2,311.5,185.8,4.3,363.9,41.7,156.3
1412,2017-07-30,167.4,2.2,30.6,72.8,4.8,88.9,6.5,102.5,16.5,60.0,10.7,8.4,224.4,188.8,23.5,38.8,20.2,178.6,60.6,388.1,2.0,4.6,1.2,148.8,2.2,79.1,5.7,223.5,158.2,0.9,288.3,187.8,3.8,356.8,38.5,146.5
1413,2017-07-31,169.7,2.0,30.7,80.8,6.0,90.5,6.8,106.5,16.7,55.9,9.7,8.9,239.6,171.7,24.9,35.0,22.7,194.1,67.6,409.8,2.2,5.3,1.5,155.4,2.3,77.7,6.8,215.7,161.9,1.1,295.2,194.6,4.2,362.0,37.5,154.9
1414,2017-08-01,160.2,1.9,31.0,81.0,5.6,88.2,7.0,103.4,16.6,59.9,8.7,9.0,245.0,161.4,24.2,29.2,21.9,195.6,68.4,415.7,2.1,5.9,1.3,157.0,2.0,79.9,7.3,175.9,161.9,1.3,295.4,194.7,4.4,352.4,37.0,153.2
1415,2017-08-02,157.8,2.0,31.6,86.7,5.3,91.0,7.1,103.6,16.2,62.1,8.7,9.0,245.1,149.8,25.9,35.4,23.0,198.8,69.3,420.1,2.0,4.8,1.3,159.2,2.2,78.8,7.1,164.6,169.9,1.2,291.1,191.4,4.3,362.4,39.6,153.1
1416,2017-08-03,160.8,2.1,32.0,75.7,5.5,86.2,7.1,107.4,16.7,63.9,5.7,9.0,254.8,155.9,26.5,37.4,22.8,203.5,66.7,418.5,2.0,4.6,1.3,160.5,2.1,80.2,7.3,189.5,173.3,1.3,294.3,196.2,4.6,346.5,39.0,148.0
1417,2017-08-04,165.1,2.0,31.5,75.5,6.2,93.2,7.2,109.0,16.9,54.7,5.6,8.1,259.1,162.9,25.7,39.1,23.0,193.0,64.5,416.5,2.1,5.6,1.3,161.9,2.0,77.9,7.2,202.2,184.4,1.4,300.3,193.8,4.4,367.8,36.2,149.3
1418,2017-08-05,157.5,2.1,31.9,79.3,5.4,92.9,7.3,107.4,17.1,60.4,6.6,8.9,264.9,174.2,25.5,38.1,22.1,186.4,63.3,429.8,2.1,5.6,1.3,164.6,2.0,74.3,7.4,216.1,190.2,1.1,298.1,189.7,4.5,371.4,37.1,149.7
1419,2017-08-06,159.8,2.1,30.1,79.3,5.0,85.8,7.0,106.6,16.9,60.4,7.6,8.9,258.9,169.6,24.5,36.9,22.5,187.3,58.4,423.5,2.1,4.4,1.2,157.5,1.8,78.0,7.0,221.3,192.7,0.9,281.5,188.3,4.1,367.8,35.2,144.8
1420,2017-08-07,162.6,2.1,29.7,82.2,5.3,83.7,5.4,103.5,15.7,60.5,7.1,8.9,230.0,158.6,23.2,37.9,24.1,191.9,64.1,424.7,2.2,5.0,1.1,148.0,2.0,77.7,7.2,227.7,186.4,1.0,293.6,191.8,3.8,352.6,32.2,153.3
1421,2017-08-08,161.0,2.1,30.8,80.8,5.6,84.6,6.6,109.8,16.5,61.9,5.2,8.9,262.8,165.6,24.8,36.0,24.0,198.8,64.8,437.5,2.1,6.3,1.3,148.0,2.3,76.4,7.4,228.1,185.0,1.1,295.8,181.7,3.2,353.1,36.7,156.6
1422,2017-08-09,155.3,2.1,29.4,81.3,5.7,86.1,7.1,110.7,17.1,62.3,5.1,9.0,279.6,171.3,25.3,36.8,22.2,194.8,66.5,439.9,2.1,5.2,1.3,148.1,2.2,80.1,7.1,227.6,186.2,1.4,287.1,167.0,3.9,360.5,38.5,156.5
1423,2017-08-10,158.6,2.0,28.0,73.3,6.0,86.3,7.4,112.7,17.1,62.5,5.4,9.0,283.6,174.3,27.1,37.4,23.6,184.1,66.5,438.6,2.1,4.4,1.3,155.0,2.2,81.5,7.3,231.4,189.4,1.2,276.6,169.0,3.9,348.7,37.2,146.6
1424,2017-08-11,153.8,2.0,25.5,75.2,6.1,88.4,7.4,114.2,17.1,63.0,1.3,9.0,281.7,184.2,27.5,38.4,23.8,184.1,64.7,439.3,2.0,4.4,1.4,161.6,2.2,84.3,7.2,238.2,192.5,1.2,297.2,178.4,3.6,347.9,36.0,146.6
1425,2017-08-12,147.8,2.0,26.2,71.4,5.7,88.2,7.4,108.2,17.2,62.6,1.3,8.4,266.7,184.4,27.8,38.6,22.9,171.6,64.0,439.2,2.4,4.7,1.3,160.9,2.2,81.5,7.0,241.1,193.4,1.3,286.0,176.2,3.0,349.7,37.9,135.3
1426,2017-08-13,145.6,2.1,25.8,66.2,5.3,90.5,7.0,103.4,16.9,63.4,1.4,8.4,257.0,181.4,26.2,36.7,21.7,164.1,59.6,433.4,2.3,4.5,1.3,162.4,2.0,78.4,5.8,238.1,196.4,0.9,251.1,165.3,3.7,350.6,37.1,129.7
1427,2017-08-14,150.1,2.3,26.6,67.1,5.8,88.5,7.1,110.6,17.1,63.1,1.4,8.4,257.4,183.8,26.9,35.3,23.4,181.4,66.4,435.6,2.1,4.9,1.1,167.5,2.0,78.5,6.8,227.9,197.8,1.2,267.9,162.7,3.9,361.3,37.6,134.6
1428,2017-08-15,154.2,2.2,27.6,71.6,5.4,89.2,4.7,97.5,14.0,62.6,1.7,8.4,232.4,179.7,23.8,39.4,23.4,164.3,64.7,378.3,2.1,4.4,1.3,171.0,2.1,78.7,5.8,231.5,202.8,0.5,242.3,165.2,3.3,375.3,33.0,132.4
1429,2017-08-16,156.7,2.2,28.8,72.1,6.4,87.6,6.3,115.7,15.4,63.2,1.2,8.1,261.2,189.5,27.6,41.3,23.0,171.1,66.2,365.1,2.1,4.5,1.4,172.6,2.5,81.0,5.8,240.9,212.4,1.0,260.4,177.6,3.8,374.0,38.9,142.4
1430,2017-08-17,153.6,2.1,30.8,72.1,6.5,82.1,7.4,121.5,17.0,63.2,3.2,8.7,303.1,202.0,28.5,40.8,22.4,174.7,67.4,442.5,2.2,4.5,1.2,183.2,2.3,79.6,6.9,249.9,221.3,1.1,272.8,176.9,4.4,375.8,41.3,145.3
1431,2017-08-18,144.6,2.2,28.7,72.1,6.5,84.2,6.6,124.5,16.1,62.3,6.1,8.7,327.5,205.6,29.1,40.5,23.1,175.7,65.6,438.9,2.1,4.6,1.3,181.0,2.3,78.1,7.2,249.6,229.5,1.1,272.4,168.0,4.6,388.0,42.0,142.1
1432,2017-08-19,143.9,2.2,28.7,76.3,5.2,82.0,7.3,112.9,16.9,62.5,6.7,8.7,330.2,193.4,27.8,35.6,23.0,164.0,64.2,404.0,2.1,3.8,1.3,167.9,2.2,79.6,6.9,235.5,228.5,1.1,262.2,149.4,4.2,365.3,40.6,145.4
1433,2017-08-20,139.1,2.1,29.0,82.3,4.9,83.7,6.8,104.9,16.7,62.5,7.4,7.3,289.2,180.9,25.8,39.7,24.9,145.4,58.6,344.0,2.2,4.8,1.2,167.0,2.0,80.4,6.2,209.9,216.1,1.6,247.5,132.5,3.8,365.1,38.4,139.1
1434,2017-08-21,146.5,2.1,29.1,80.5,5.2,86.2,6.9,116.6,16.7,62.3,1.5,9.0,265.6,186.2,27.1,40.7,24.8,161.3,63.0,354.0,2.1,4.7,1.1,172.0,1.9,85.0,7.0,207.5,223.5,1.1,264.7,151.1,4.8,364.6,39.7,152.7
1435,2017-08-22,149.7,1.8,30.7,80.7,5.2,89.5,7.2,117.5,17.2,61.4,1.4,9.1,256.2,184.0,27.5,40.6,24.7,166.9,62.5,371.1,2.0,4.8,1.2,172.8,1.9,85.7,7.1,213.9,228.3,1.1,286.3,162.6,3.4,373.1,40.6,155.0
